Date,Distance (in AU)
 2012-Jun-25,0.002560143
 2012-Jun-26,0.002532726
 2012-Jun-27,0.002505121
 2012-Jun-28,0.002478651
 2012-Jun-29,0.002455094
 2012-Jun-30,0.002436546
 2012-Jul-01,0.002425141
 2012-Jul-02,0.00242267
 2012-Jul-03,0.002430182
 2012-Jul-04,0.002447693
 2012-Jul-05,0.00247409
 2012-Jul-06,0.002507271
 2012-Jul-07,0.00254447
 2012-Jul-08,0.002582654
 2012-Jul-09,0.002618902
 2012-Jul-10,0.002650702
 2012-Jul-11,0.002676132
 2012-Jul-12,0.002693952
 2012-Jul-13,0.002703613
 2012-Jul-14,0.00270521
 2012-Jul-15,0.002699389
 2012-Jul-16,0.00268723
 2012-Jul-17,0.002670093
 2012-Jul-18,0.002649464
 2012-Jul-19,0.00262679
 2012-Jul-20,0.002603339
 2012-Jul-21,0.002580098
 2012-Jul-22,0.002557743
 2012-Jul-23,0.00253667
 2012-Jul-24,0.002517105
 2012-Jul-25,0.002499257
 2012-Jul-26,0.002483474
 2012-Jul-27,0.002470359
 2012-Jul-28,0.002460807
 2012-Jul-29,0.002455925
 2012-Jul-30,0.002456849
 2012-Jul-31,0.002464479
 2012-Aug-01,0.002479212
 2012-Aug-02,0.002500737
 2012-Aug-03,0.002527968
 2012-Aug-04,0.002559122
 2012-Aug-05,0.002591927
 2012-Aug-06,0.002623893
 2012-Aug-07,0.002652588
 2012-Aug-08,0.002675882
 2012-Aug-09,0.002692123
 2012-Aug-10,0.002700253
 2012-Aug-11,0.002699863
 2012-Aug-12,0.002691203
 2012-Aug-13,0.002675141
 2012-Aug-14,0.002653081
 2012-Aug-15,0.002626837
 2012-Aug-16,0.002598461
 2012-Aug-17,0.002570037
 2012-Aug-18,0.002543461
 2012-Aug-19,0.002520243
 2012-Aug-20,0.002501372
 2012-Aug-21,0.00248728
 2012-Aug-22,0.002477915
 2012-Aug-23,0.002472909
 2012-Aug-24,0.002471785
 2012-Aug-25,0.002474153
 2012-Aug-26,0.002479827
 2012-Aug-27,0.002488848
 2012-Aug-28,0.002501399
 2012-Aug-29,0.002517649
 2012-Aug-30,0.002537565
 2012-Aug-31,0.002560752
 2012-Sep-01,0.002586359
 2012-Sep-02,0.002613082
 2012-Sep-03,0.002639257
 2012-Sep-04,0.002663015
 2012-Sep-05,0.002682475
 2012-Sep-06,0.00269593
 2012-Sep-07,0.002702023
 2012-Sep-08,0.002699887
 2012-Sep-09,0.002689247
 2012-Sep-10,0.002670484
 2012-Sep-11,0.002644657
 2012-Sep-12,0.002613471
 2012-Sep-13,0.002579174
 2012-Sep-14,0.002544384
 2012-Sep-15,0.002511834
 2012-Sep-16,0.002484048
 2012-Sep-17,0.002463019
 2012-Sep-18,0.002449944
 2012-Sep-19,0.002445102
 2012-Sep-20,0.002447916
 2012-Sep-21,0.002457183
 2012-Sep-22,0.002471392
 2012-Sep-23,0.002489041
 2012-Sep-24,0.002508874
 2012-Sep-25,0.002529992
 2012-Sep-26,0.002551847
 2012-Sep-27,0.002574137
 2012-Sep-28,0.002596652
 2012-Sep-29,0.002619108
 2012-Sep-30,0.002641022
 2012-Oct-01,0.002661637
 2012-Oct-02,0.002679922
 2012-Oct-03,0.00269464
 2012-Oct-04,0.002704461
 2012-Oct-05,0.002708112
 2012-Oct-06,0.002704535
 2012-Oct-07,0.002693047
 2012-Oct-08,0.002673483
 2012-Oct-09,0.00264631
 2012-Oct-10,0.00261271
 2012-Oct-11,0.002574596
 2012-Oct-12,0.002534555
 2012-Oct-13,0.002495669
 2012-Oct-14,0.002461213
 2012-Oct-15,0.002434237
 2012-Oct-16,0.002417092
 2012-Oct-17,0.002411038
 2012-Oct-18,0.002416044
 2012-Oct-19,0.002430872
 2012-Oct-20,0.002453408
 2012-Oct-21,0.002481121
 2012-Oct-22,0.002511514
 2012-Oct-23,0.002542459
 2012-Oct-24,0.002572368
 2012-Oct-25,0.002600219
 2012-Oct-26,0.002625469
 2012-Oct-27,0.002647903
 2012-Oct-28,0.002667459
 2012-Oct-29,0.002684062
 2012-Oct-30,0.002697505
 2012-Oct-31,0.002707379
 2012-Nov-01,0.00271306
 2012-Nov-02,0.002713773
 2012-Nov-03,0.002708684
 2012-Nov-04,0.002697049
 2012-Nov-05,0.002678374
 2012-Nov-06,0.002652579
 2012-Nov-07,0.002620161
 2012-Nov-08,0.002582319
 2012-Nov-09,0.002541023
 2012-Nov-10,0.002498986
 2012-Nov-11,0.002459506
 2012-Nov-12,0.002426127
 2012-Nov-13,0.002402146
 2012-Nov-14,0.002390044
 2012-Nov-15,0.002390988
 2012-Nov-16,0.002404601
 2012-Nov-17,0.002429067
 2012-Nov-18,0.00246156
 2012-Nov-19,0.002498808
 2012-Nov-20,0.002537631
 2012-Nov-21,0.002575329
 2012-Nov-22,0.002609881
 2012-Nov-23,0.002639992
 2012-Nov-24,0.002665009
 2012-Nov-25,0.002684784
 2012-Nov-26,0.002699493
 2012-Nov-27,0.002709456
 2012-Nov-28,0.002714988
 2012-Nov-29,0.002716272
 2012-Nov-30,0.0027133
 2012-Dec-01,0.002705865
 2012-Dec-02,0.002693612
 2012-Dec-03,0.002676152
 2012-Dec-04,0.002653202
 2012-Dec-05,0.002624769
 2012-Dec-06,0.002591322
 2012-Dec-07,0.002553954
 2012-Dec-08,0.002514483
 2012-Dec-09,0.002475453
 2012-Dec-10,0.00243999
 2012-Dec-11,0.002411466
 2012-Dec-12,0.002393004
 2012-Dec-13,0.002386882
 2012-Dec-14,0.002394036
 2012-Dec-15,0.002413823
 2012-Dec-16,0.002444146
 2012-Dec-17,0.002481889
 2012-Dec-18,0.002523499
 2012-Dec-19,0.002565524
 2012-Dec-20,0.002605019
 2012-Dec-21,0.002639757
 2012-Dec-22,0.002668295
 2012-Dec-23,0.002689929
 2012-Dec-24,0.002704572
 2012-Dec-25,0.002712601
 2012-Dec-26,0.002714685
 2012-Dec-27,0.002711613
 2012-Dec-28,0.002704147
 2012-Dec-29,0.002692906
 2012-Dec-30,0.002678298
 2012-Dec-31,0.002660513
 2013-Jan-01,0.002639579
 2013-Jan-02,0.002615475
 2013-Jan-03,0.002588293
 2013-Jan-04,0.002558416
 2013-Jan-05,0.002526689
 2013-Jan-06,0.002494539
 2013-Jan-07,0.002463997
 2013-Jan-08,0.002437579
 2013-Jan-09,0.002418005
 2013-Jan-10,0.002407757
 2013-Jan-11,0.002408587
 2013-Jan-12,0.002421083
 2013-Jan-13,0.002444478
 2013-Jan-14,0.002476743
 2013-Jan-15,0.002514945
 2013-Jan-16,0.002555731
 2013-Jan-17,0.002595802
 2013-Jan-18,0.002632278
 2013-Jan-19,0.002662929
 2013-Jan-20,0.002686275
 2013-Jan-21,0.002701585
 2013-Jan-22,0.002708812
 2013-Jan-23,0.00270848
 2013-Jan-24,0.002701541
 2013-Jan-25,0.002689218
 2013-Jan-26,0.002672834
 2013-Jan-27,0.002653657
 2013-Jan-28,0.002632767
 2013-Jan-29,0.002610971
 2013-Jan-30,0.002588783
 2013-Jan-31,0.002566479
 2013-Feb-01,0.002544209
 2013-Feb-02,0.002522171
 2013-Feb-03,0.002500781
 2013-Feb-04,0.002480808
 2013-Feb-05,0.002463442
 2013-Feb-06,0.002450222
 2013-Feb-07,0.002442847
 2013-Feb-08,0.002442861
 2013-Feb-09,0.002451297
 2013-Feb-10,0.002468371
 2013-Feb-11,0.002493318
 2013-Feb-12,0.002524439
 2013-Feb-13,0.002559317
 2013-Feb-14,0.002595154
 2013-Feb-15,0.002629126
 2013-Feb-16,0.002658685
 2013-Feb-17,0.002681785
 2013-Feb-18,0.00269702
 2013-Feb-19,0.002703678
 2013-Feb-20,0.002701747
 2013-Feb-21,0.002691855
 2013-Feb-22,0.002675188
 2013-Feb-23,0.002653349
 2013-Feb-24,0.002628201
 2013-Feb-25,0.002601669
 2013-Feb-26,0.002575539
 2013-Feb-27,0.002551285
 2013-Feb-28,0.002529935
 2013-Mar-01,0.002512033
 2013-Mar-02,0.002497702
 2013-Mar-03,0.002486785
 2013-Mar-04,0.002479041
 2013-Mar-05,0.002474336
 2013-Mar-06,0.002472773
 2013-Mar-07,0.002474726
 2013-Mar-08,0.002480757
 2013-Mar-09,0.002491437
 2013-Mar-10,0.002507123
 2013-Mar-11,0.002527735
 2013-Mar-12,0.002552623
 2013-Mar-13,0.002580533
 2013-Mar-14,0.002609702
 2013-Mar-15,0.002638041
 2013-Mar-16,0.002663362
 2013-Mar-17,0.002683611
 2013-Mar-18,0.002697068
 2013-Mar-19,0.002702509
 2013-Mar-20,0.002699311
 2013-Mar-21,0.002687515
 2013-Mar-22,0.002667847
 2013-Mar-23,0.002641679
 2013-Mar-24,0.00261095
 2013-Mar-25,0.00257801
 2013-Mar-26,0.002545405
 2013-Mar-27,0.002515609
 2013-Mar-28,0.002490727
 2013-Mar-29,0.002472244
 2013-Mar-30,0.002460865
 2013-Mar-31,0.00245651
 2013-Apr-01,0.002458461
 2013-Apr-02,0.002465619
 2013-Apr-03,0.002476795
 2013-Apr-04,0.002490948
 2013-Apr-05,0.002507331
 2013-Apr-06,0.002525512
 2013-Apr-07,0.002545287
 2013-Apr-08,0.002566533
 2013-Apr-09,0.002589031
 2013-Apr-10,0.002612324
 2013-Apr-11,0.002635625
 2013-Apr-12,0.002657813
 2013-Apr-13,0.002677502
 2013-Apr-14,0.002693162
 2013-Apr-15,0.002703287
 2013-Apr-16,0.002706556
 2013-Apr-17,0.002702005
 2013-Apr-18,0.002689161
 2013-Apr-19,0.002668163
 2013-Apr-20,0.002639831
 2013-Apr-21,0.002605701
 2013-Apr-22,0.002567978
 2013-Apr-23,0.002529413
 2013-Apr-24,0.002493065
 2013-Apr-25,0.002461965
 2013-Apr-26,0.002438703
 2013-Apr-27,0.00242504
 2013-Apr-28,0.002421639
 2013-Apr-29,0.002428021
 2013-Apr-30,0.002442753
 2013-May-01,0.002463809
 2013-May-02,0.002488987
 2013-May-03,0.002516263
 2013-May-04,0.002544018
 2013-May-05,0.00257112
 2013-May-06,0.002596882
 2013-May-07,0.002620938
 2013-May-08,0.002643078
 2013-May-09,0.002663089
 2013-May-10,0.002680629
 2013-May-11,0.002695153
 2013-May-12,0.002705904
 2013-May-13,0.002711965
 2013-May-14,0.002712359
 2013-May-15,0.002706186
 2013-May-16,0.00269278
 2013-May-17,0.002671865
 2013-May-18,0.002643701
 2013-May-19,0.002609209
 2013-May-20,0.002570041
 2013-May-21,0.002528579
 2013-May-22,0.002487823
 2013-May-23,0.002451138
 2013-May-24,0.002421852
 2013-May-25,0.00240275
 2013-May-26,0.002395585
 2013-May-27,0.002400746
 2013-May-28,0.002417222
 2013-May-29,0.002442867
 2013-May-30,0.002474868
 2013-May-31,0.002510266
 2013-Jun-01,0.002546374
 2013-Jun-02,0.002581044
 2013-Jun-03,0.002612762
 2013-Jun-04,0.00264062
 2013-Jun-05,0.002664196
 2013-Jun-06,0.002683396
 2013-Jun-07,0.002698285
 2013-Jun-08,0.002708936
 2013-Jun-09,0.002715318
 2013-Jun-10,0.002717239
 2013-Jun-11,0.002714338
 2013-Jun-12,0.002706144
 2013-Jun-13,0.002692172
 2013-Jun-14,0.002672068
 2013-Jun-15,0.002645763
 2013-Jun-16,0.002613646
 2013-Jun-17,0.002576701
 2013-Jun-18,0.002536616
 2013-Jun-19,0.002495797
 2013-Jun-20,0.002457259
 2013-Jun-21,0.002424354
 2013-Jun-22,0.002400335
 2013-Jun-23,0.002387801
 2013-Jun-24,0.002388185
 2013-Jun-25,0.002401438
 2013-Jun-26,0.00242604
 2013-Jun-27,0.002459335
 2013-Jun-28,0.002498054
 2013-Jun-29,0.002538859
 2013-Jun-30,0.002578775
 2013-Jul-01,0.002615443
 2013-Jul-02,0.002647226
 2013-Jul-03,0.002673177
 2013-Jul-04,0.00269294
 2013-Jul-05,0.002706597
 2013-Jul-06,0.002714509
 2013-Jul-07,0.00271715
 2013-Jul-08,0.002714981
 2013-Jul-09,0.002708344
 2013-Jul-10,0.002697418
 2013-Jul-11,0.002682226
 2013-Jul-12,0.002662697
 2013-Jul-13,0.002638781
 2013-Jul-14,0.002610603
 2013-Jul-15,0.002578625
 2013-Jul-16,0.002543803
 2013-Jul-17,0.0025077
 2013-Jul-18,0.002472508
 2013-Jul-19,0.002440932
 2013-Jul-20,0.002415922
 2013-Jul-21,0.00240024
 2013-Jul-22,0.002395946
 2013-Jul-23,0.002403944
 2013-Jul-24,0.002423742
 2013-Jul-25,0.002453512
 2013-Jul-26,0.002490433
 2013-Jul-27,0.002531184
 2013-Jul-28,0.002572438
 2013-Jul-29,0.00261125
 2013-Jul-30,0.0026453
 2013-Jul-31,0.002672987
 2013-Aug-01,0.002693436
 2013-Aug-02,0.002706412
 2013-Aug-03,0.002712206
 2013-Aug-04,0.002711484
 2013-Aug-05,0.002705134
 2013-Aug-06,0.002694115
 2013-Aug-07,0.002679325
 2013-Aug-08,0.002661506
 2013-Aug-09,0.002641195
 2013-Aug-10,0.002618742
 2013-Aug-11,0.00259438
 2013-Aug-12,0.002568355
 2013-Aug-13,0.002541081
 2013-Aug-14,0.002513301
 2013-Aug-15,0.002486195
 2013-Aug-16,0.002461418
 2013-Aug-17,0.002441001
 2013-Aug-18,0.002427116
 2013-Aug-19,0.002421716
 2013-Aug-20,0.002426131
 2013-Aug-21,0.00244072
 2013-Aug-22,0.002464711
 2013-Aug-23,0.00249627
 2013-Aug-24,0.002532774
 2013-Aug-25,0.002571208
 2013-Aug-26,0.002608559
 2013-Aug-27,0.002642139
 2013-Aug-28,0.002669815
 2013-Aug-29,0.00269012
 2013-Aug-30,0.002702288
 2013-Aug-31,0.002706227
 2013-Sep-01,0.002702435
 2013-Sep-02,0.002691889
 2013-Sep-03,0.002675908
 2013-Sep-04,0.002655985
 2013-Sep-05,0.002633627
 2013-Sep-06,0.002610197
 2013-Sep-07,0.002586794
 2013-Sep-08,0.002564194
 2013-Sep-09,0.002542857
 2013-Sep-10,0.002523023
 2013-Sep-11,0.002504848
 2013-Sep-12,0.00248858
 2013-Sep-13,0.002474696
 2013-Sep-14,0.002463976
 2013-Sep-15,0.002457469
 2013-Sep-16,0.002456339
 2013-Sep-17,0.002461625
 2013-Sep-18,0.002473953
 2013-Sep-19,0.002493296
 2013-Sep-20,0.002518848
 2013-Sep-21,0.002549048
 2013-Sep-22,0.002581748
 2013-Sep-23,0.002614473
 2013-Sep-24,0.002644709
 2013-Sep-25,0.002670164
 2013-Sep-26,0.002688972
 2013-Sep-27,0.002699839
 2013-Sep-28,0.002702119
 2013-Sep-29,0.00269584
 2013-Sep-30,0.002681684
 2013-Oct-01,0.002660922
 2013-Oct-02,0.002635298
 2013-Oct-03,0.00260687
 2013-Oct-04,0.002577805
 2013-Oct-05,0.002550153
 2013-Oct-06,0.002525621
 2013-Oct-07,0.002505403
 2013-Oct-08,0.002490099
 2013-Oct-09,0.002479752
 2013-Oct-10,0.002474
 2013-Oct-11,0.002472291
 2013-Oct-12,0.002474102
 2013-Oct-13,0.002479103
 2013-Oct-14,0.002487229
 2013-Oct-15,0.002498628
 2013-Oct-16,0.002513526
 2013-Oct-17,0.002532034
 2013-Oct-18,0.002553959
 2013-Oct-19,0.002578674
 2013-Oct-20,0.00260507
 2013-Oct-21,0.002631618
 2013-Oct-22,0.002656496
 2013-Oct-23,0.002677781
 2013-Oct-24,0.002693641
 2013-Oct-25,0.00270253
 2013-Oct-26,0.002703344
 2013-Oct-27,0.002695545
 2013-Oct-28,0.002679246
 2013-Oct-29,0.002655258
 2013-Oct-30,0.002625078
 2013-Oct-31,0.002590823
 2013-Nov-01,0.002555079
 2013-Nov-02,0.002520668
 2013-Nov-03,0.002490336
 2013-Nov-04,0.002466398
 2013-Nov-05,0.002450422
 2013-Nov-06,0.002443032
 2013-Nov-07,0.002443897
 2013-Nov-08,0.002451913
 2013-Nov-09,0.002465524
 2013-Nov-10,0.002483069
 2013-Nov-11,0.00250308
 2013-Nov-12,0.002524451
 2013-Nov-13,0.002546481
 2013-Nov-14,0.002568801
 2013-Nov-15,0.002591223
 2013-Nov-16,0.002613567
 2013-Nov-17,0.002635503
 2013-Nov-18,0.002656446
 2013-Nov-19,0.002675516
 2013-Nov-20,0.002691574
 2013-Nov-21,0.002703317
 2013-Nov-22,0.002709418
 2013-Nov-23,0.002708686
 2013-Nov-24,0.00270023
 2013-Nov-25,0.002683618
 2013-Nov-26,0.002659015
 2013-Nov-27,0.002627281
 2013-Nov-28,0.002590032
 2013-Nov-29,0.002549618
 2013-Nov-30,0.002509007
 2013-Dec-01,0.002471531
 2013-Dec-02,0.002440496
 2013-Dec-03,0.002418708
 2013-Dec-04,0.002407997
 2013-Dec-05,0.002408903
 2013-Dec-06,0.002420629
 2013-Dec-07,0.002441289
 2013-Dec-08,0.002468345
 2013-Dec-09,0.002499112
 2013-Dec-10,0.002531161
 2013-Dec-11,0.002562578
 2013-Dec-12,0.002592052
 2013-Dec-13,0.002618829
 2013-Dec-14,0.002642581
 2013-Dec-15,0.002663235
 2013-Dec-16,0.002680788
 2013-Dec-17,0.002695165
 2013-Dec-18,0.00270611
 2013-Dec-19,0.002713149
 2013-Dec-20,0.002715609
 2013-Dec-21,0.002712698
 2013-Dec-22,0.002703625
 2013-Dec-23,0.002687762
 2013-Dec-24,0.002664804
 2013-Dec-25,0.002634948
 2013-Dec-26,0.002599035
 2013-Dec-27,0.002558659
 2013-Dec-28,0.0025162
 2013-Dec-29,0.002474732
 2013-Dec-30,0.002437774
 2013-Dec-31,0.002408861
 2014-Jan-01,0.002390984
 2014-Jan-02,0.002386018
 2014-Jan-03,0.002394334
 2014-Jan-04,0.002414732
 2014-Jan-05,0.002444739
 2014-Jan-06,0.002481142
 2014-Jan-07,0.002520572
 2014-Jan-08,0.002559985
 2014-Jan-09,0.002596955
 2014-Jan-10,0.002629792
 2014-Jan-11,0.002657517
 2014-Jan-12,0.002679749
 2014-Jan-13,0.002696537
 2014-Jan-14,0.002708182
 2014-Jan-15,0.002715062
 2014-Jan-16,0.002717497
 2014-Jan-17,0.002715647
 2014-Jan-18,0.00270947
 2014-Jan-19,0.002698744
 2014-Jan-20,0.002683138
 2014-Jan-21,0.002662339
 2014-Jan-22,0.002636218
 2014-Jan-23,0.002605001
 2014-Jan-24,0.002569451
 2014-Jan-25,0.002530998
 2014-Jan-26,0.002491806
 2014-Jan-27,0.002454701
 2014-Jan-28,0.002422944
 2014-Jan-29,0.002399809
 2014-Jan-30,0.002388027
 2014-Jan-31,0.002389219
 2014-Feb-01,0.002403511
 2014-Feb-02,0.002429479
 2014-Feb-03,0.002464443
 2014-Feb-04,0.002504987
 2014-Feb-05,0.002547542
 2014-Feb-06,0.002588857
 2014-Feb-07,0.002626308
 2014-Feb-08,0.002658037
 2014-Feb-09,0.002682957
 2014-Feb-10,0.002700671
 2014-Feb-11,0.002711336
 2014-Feb-12,0.002715504
 2014-Feb-13,0.002713951
 2014-Feb-14,0.002707515
 2014-Feb-15,0.002696965
 2014-Feb-16,0.002682896
 2014-Feb-17,0.002665692
 2014-Feb-18,0.002645535
 2014-Feb-19,0.002622485
 2014-Feb-20,0.002596614
 2014-Feb-21,0.002568171
 2014-Feb-22,0.002537759
 2014-Feb-23,0.002506481
 2014-Feb-24,0.002476019
 2014-Feb-25,0.002448589
 2014-Feb-26,0.002426746
 2014-Feb-27,0.002413028
 2014-Feb-28,0.002409486
 2014-Mar-01,0.002417225
 2014-Mar-02,0.002436099
 2014-Mar-03,0.002464659
 2014-Mar-04,0.002500394
 2014-Mar-05,0.002540151
 2014-Mar-06,0.00258061
 2014-Mar-07,0.0026187
 2014-Mar-08,0.002651886
 2014-Mar-09,0.002678331
 2014-Mar-10,0.002696942
 2014-Mar-11,0.002707343
 2014-Mar-12,0.002709787
 2014-Mar-13,0.002705034
 2014-Mar-14,0.002694206
 2014-Mar-15,0.002678623
 2014-Mar-16,0.002659641
 2014-Mar-17,0.002638507
 2014-Mar-18,0.002616239
 2014-Mar-19,0.002593571
 2014-Mar-20,0.002570957
 2014-Mar-21,0.002548652
 2014-Mar-22,0.002526851
 2014-Mar-23,0.002505855
 2014-Mar-24,0.002486231
 2014-Mar-25,0.002468909
 2014-Mar-26,0.002455185
 2014-Mar-27,0.002446587
 2014-Mar-28,0.002444629
 2014-Mar-29,0.002450483
 2014-Mar-30,0.002464657
 2014-Mar-31,0.002486775
 2014-Apr-01,0.002515534
 2014-Apr-02,0.002548844
 2014-Apr-03,0.002584106
 2014-Apr-04,0.002618548
 2014-Apr-05,0.002649545
 2014-Apr-06,0.00267487
 2014-Apr-07,0.002692862
 2014-Apr-08,0.002702526
 2014-Apr-09,0.002703553
 2014-Apr-10,0.002696296
 2014-Apr-11,0.002681705
 2014-Apr-12,0.002661216
 2014-Apr-13,0.002636604
 2014-Apr-14,0.002609805
 2014-Apr-15,0.002582719
 2014-Apr-16,0.002557016
 2014-Apr-17,0.002533977
 2014-Apr-18,0.002514409
 2014-Apr-19,0.002498651
 2014-Apr-20,0.002486679
 2014-Apr-21,0.002478275
 2014-Apr-22,0.002473228
 2014-Apr-23,0.002471485
 2014-Apr-24,0.002473237
 2014-Apr-25,0.002478881
 2014-Apr-26,0.002488899
 2014-Apr-27,0.002503647
 2014-Apr-28,0.00252315
 2014-Apr-29,0.002546934
 2014-Apr-30,0.00257396
 2014-May-01,0.002602668
 2014-May-02,0.002631121
 2014-May-03,0.00265721
 2014-May-04,0.002678876
 2014-May-05,0.002694316
 2014-May-06,0.002702155
 2014-May-07,0.00270157
 2014-May-08,0.002692367
 2014-May-09,0.002675023
 2014-May-10,0.002650672
 2014-May-11,0.002621043
 2014-May-12,0.002588342
 2014-May-13,0.002555058
 2014-May-14,0.002523723
 2014-May-15,0.002496619
 2014-May-16,0.002475504
 2014-May-17,0.002461408
 2014-May-18,0.002454567
 2014-May-19,0.002454504
 2014-May-20,0.002460248
 2014-May-21,0.002470616
 2014-May-22,0.002484474
 2014-May-23,0.002500919
 2014-May-24,0.002519352
 2014-May-25,0.002539426
 2014-May-26,0.002560932
 2014-May-27,0.002583632
 2014-May-28,0.002607107
 2014-May-29,0.002630661
 2014-May-30,0.002653281
 2014-May-31,0.002673681
 2014-Jun-01,0.002690406
 2014-Jun-02,0.002701976
 2014-Jun-03,0.002707045
 2014-Jun-04,0.002704565
 2014-Jun-05,0.002693931
 2014-Jun-06,0.002675102
 2014-Jun-07,0.002648687
 2014-Jun-08,0.002615994
 2014-Jun-09,0.002579014
 2014-Jun-10,0.002540327
 2014-Jun-11,0.002502903
 2014-Jun-12,0.002469804
 2014-Jun-13,0.002443794
 2014-Jun-14,0.002426931
 2014-Jun-15,0.002420257
 2014-Jun-16,0.002423667
 2014-Jun-17,0.002436024
 2014-Jun-18,0.002455467
 2014-Jun-19,0.00247982
 2014-Jun-20,0.002506968
 2014-Jun-21,0.002535133
 2014-Jun-22,0.002562996
 2014-Jun-23,0.002589698
 2014-Jun-24,0.002614742
 2014-Jun-25,0.002637842
 2014-Jun-26,0.002658766
 2014-Jun-27,0.002677198
 2014-Jun-28,0.002692651
 2014-Jun-29,0.00270444
 2014-Jun-30,0.002711709
 2014-Jul-01,0.00271352
 2014-Jul-02,0.002708973
 2014-Jul-03,0.002697352
 2014-Jul-04,0.002678281
 2014-Jul-05,0.002651876
 2014-Jul-06,0.00261887
 2014-Jul-07,0.002580703
 2014-Jul-08,0.00253955
 2014-Jul-09,0.002498241
 2014-Jul-10,0.00246006
 2014-Jul-11,0.002428378
 2014-Jul-12,0.002406182
 2014-Jul-13,0.002395562
 2014-Jul-14,0.002397318
 2014-Jul-15,0.002410835
 2014-Jul-16,0.002434255
 2014-Jul-17,0.002464909
 2014-Jul-18,0.002499827
 2014-Jul-19,0.002536202
 2014-Jul-20,0.002571697
 2014-Jul-21,0.002604598
 2014-Jul-22,0.002633812
 2014-Jul-23,0.002658774
 2014-Jul-24,0.0026793
 2014-Jul-25,0.002695418
 2014-Jul-26,0.00270721
 2014-Jul-27,0.002714692
 2014-Jul-28,0.002717733
 2014-Jul-29,0.002716036
 2014-Jul-30,0.002709171
 2014-Jul-31,0.002696663
 2014-Aug-01,0.002678118
 2014-Aug-02,0.002653381
 2014-Aug-03,0.002622698
 2014-Aug-04,0.002586872
 2014-Aug-05,0.002547383
 2014-Aug-06,0.002506435
 2014-Aug-07,0.002466891
 2014-Aug-08,0.002432048
 2014-Aug-09,0.002405248
 2014-Aug-10,0.002389341
 2014-Aug-11,0.002386143
 2014-Aug-12,0.002396041
 2014-Aug-13,0.002417903
 2014-Aug-14,0.002449328
 2014-Aug-15,0.002487139
 2014-Aug-16,0.00252794
 2014-Aug-17,0.002568592
 2014-Aug-18,0.002606525
 2014-Aug-19,0.002639879
 2014-Aug-20,0.002667516
 2014-Aug-21,0.002688928
 2014-Aug-22,0.002704104
 2014-Aug-23,0.002713366
 2014-Aug-24,0.002717199
 2014-Aug-25,0.002716111
 2014-Aug-26,0.002710517
 2014-Aug-27,0.002700668
 2014-Aug-28,0.002686643
 2014-Aug-29,0.002668391
 2014-Aug-30,0.002645832
 2014-Aug-31,0.002619002
 2014-Sep-01,0.002588217
 2014-Sep-02,0.002554243
 2014-Sep-03,0.002518429
 2014-Sep-04,0.002482763
 2014-Sep-05,0.002449815
 2014-Sep-06,0.002422511
 2014-Sep-07,0.002403746
 2014-Sep-08,0.002395878
 2014-Sep-09,0.002400229
 2014-Sep-10,0.00241675
 2014-Sep-11,0.002443989
 2014-Sep-12,0.002479355
 2014-Sep-13,0.002519584
 2014-Sep-14,0.002561262
 2014-Sep-15,0.002601255
 2014-Sep-16,0.002637003
 2014-Sep-17,0.002666666
 2014-Sep-18,0.002689151
 2014-Sep-19,0.002704053
 2014-Sep-20,0.002711548
 2014-Sep-21,0.002712248
 2014-Sep-22,0.002707043
 2014-Sep-23,0.002696945
 2014-Sep-24,0.002682936
 2014-Sep-25,0.002665855
 2014-Sep-26,0.002646331
 2014-Sep-27,0.002624763
 2014-Sep-28,0.002601386
 2014-Sep-29,0.002576376
 2014-Sep-30,0.002550013
 2014-Oct-01,0.002522846
 2014-Oct-02,0.002495842
 2014-Oct-03,0.002470452
 2014-Oct-04,0.002448575
 2014-Oct-05,0.002432369
 2014-Oct-06,0.002423932
 2014-Oct-07,0.002424888
 2014-Oct-08,0.002436002
 2014-Oct-09,0.002456928
 2014-Oct-10,0.00248619
 2014-Oct-11,0.002521393
 2014-Oct-12,0.002559585
 2014-Oct-13,0.002597675
 2014-Oct-14,0.002632794
 2014-Oct-15,0.002662565
 2014-Oct-16,0.00268526
 2014-Oct-17,0.002699862
 2014-Oct-18,0.002706061
 2014-Oct-19,0.002704194
 2014-Oct-20,0.002695134
 2014-Oct-21,0.002680163
 2014-Oct-22,0.00266081
 2014-Oct-23,0.002638672
 2014-Oct-24,0.002615248
 2014-Oct-25,0.002591786
 2014-Oct-26,0.002569194
 2014-Oct-27,0.002548017
 2014-Oct-28,0.002528498
 2014-Oct-29,0.002510719
 2014-Oct-30,0.002494772
 2014-Oct-31,0.002480932
 2014-Nov-01,0.002469775
 2014-Nov-02,0.002462197
 2014-Nov-03,0.002459313
 2014-Nov-04,0.002462241
 2014-Nov-05,0.00247183
 2014-Nov-06,0.002488374
 2014-Nov-07,0.00251143
 2014-Nov-08,0.002539766
 2014-Nov-09,0.002571473
 2014-Nov-10,0.002604185
 2014-Nov-11,0.002635368
 2014-Nov-12,0.002662598
 2014-Nov-13,0.0026838
 2014-Nov-14,0.002697416
 2014-Nov-15,0.002702523
 2014-Nov-16,0.002698874
 2014-Nov-17,0.002686912
 2014-Nov-18,0.002667715
 2014-Nov-19,0.002642913
 2014-Nov-20,0.002614534
 2014-Nov-21,0.00258482
 2014-Nov-22,0.002555986
 2014-Nov-23,0.002529978
